REFDES,COMP_DEVICE_TYPE,COMP_VALUE,COMP_TOL,COMP_PACKAGE,SYM_X,SYM_Y,SYM_ROTATE,SYM_MIRROR
CD247,CAP_NP_C0603_10U/4V/X6S/0603,,,C0603,8349.260,-16191.059,0.000,NO
CD248,CAP_NP_C0603_10U/4V/X6S/0603,,,C0603,8178.260,-16091.059,0.000,NO
CD249,CAPACITOR-3P_SMD_C7343-3P_132_S,,,C7343-3P_132,9940.000,-13240.000,180.000,YES
CD250,CAPACITOR-3P_SMD_C7343-3P_132_S,,,C7343-3P_132,9640.000,-13335.000,270.000,YES
CD251,CAPACITOR-3P_SMD_C7343-3P_132_S,,,C7343-3P_132,9940.000,-13450.000,180.000,YES
CD252,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8040.260,-16051.969,0.000,YES
CD253,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8040.260,-16116.969,0.000,YES
CD254,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8040.260,-15986.969,0.000,YES
CD255,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8039.260,-15660.969,0.000,YES
CD256,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,7894.260,-15756.969,180.000,YES
CD257,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8040.260,-15856.969,0.000,YES
CD258,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8182.260,-15633.559,180.000,YES
CD259,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8182.260,-15698.559,180.000,YES
CD260,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8182.260,-15828.559,180.000,YES
CD262,CAP_NP_C0603_10U/4V/X6S/0603,,,C0603,8038.260,-15431.059,180.000,NO
CD263,CAP_NP_C0603_10U/4V/X6S/0603,,,C0603,8038.260,-15481.059,180.000,NO
CD264,CAP_NP_C0603_10U/4V/X6S/0603,,,C0603,8038.260,-15531.059,180.000,NO
CD265,CAP_NP_C0603_10U/4V/X6S/0603,,,C0603,8038.260,-15581.059,180.000,NO
CD266,CAP_NP_C0603_10U/4V/X6S/0603,,,C0603,8178.260,-15441.059,0.000,NO
CD267,CAP_NP_C0603_10U/4V/X6S/0603,,,C0603,8178.260,-15491.059,0.000,NO
CD268,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8349.260,-15763.559,180.000,YES
CD269,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8349.260,-15828.559,180.000,YES
CD270,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8349.260,-15893.559,180.000,YES
CD271,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8490.260,-15598.969,0.000,YES
CD272,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8490.260,-15793.969,0.000,YES
CD273,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8349.260,-15958.559,180.000,YES
CD274,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8182.260,-15763.559,180.000,YES
CD275,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8349.260,-16023.559,180.000,YES
CD276,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8040.260,-15726.969,0.000,YES
CD277,CAP_NP_C0603_10U/4V/X6S/0603,,,C0603,8178.260,-15541.059,0.000,NO
CD278,CAP_NP_C0603_10U/4V/X6S/0603,,,C0603,8178.260,-15591.059,0.000,NO
CD279,CAP_NP_C0603_10U/4V/X6S/0603,,,C0603,8315.000,-15427.000,180.000,NO
CD280,CAP_NP_C0603_10U/4V/X6S/0603,,,C0603,8305.000,-15365.000,180.000,NO
CD281,CAP_NP_C0603_10U/4V/X6S/0603,,,C0603,8023.740,-15371.390,0.000,NO
CD282,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8193.740,-15436.390,180.000,YES
CD283,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8323.740,-15436.390,0.000,YES
CD284,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8040.260,-15791.969,0.000,YES
CD285,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,7894.260,-15691.969,180.000,YES
CD286,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8040.260,-15596.969,0.000,YES
CD287,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8040.260,-15921.969,0.000,YES
CD288,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8040.260,-15466.969,0.000,YES
CD289,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8182.260,-15568.559,180.000,YES
CD290,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8182.260,-15503.559,180.000,YES
CD291,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8348.740,-15501.390,0.000,YES
CD292,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8040.000,-15535.000,0.000,YES
CD294,CAP_NP_C0603_10U/4V/X6S/0603,,,C0603,8315.000,-15490.000,180.000,NO
CD295,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8182.260,-16023.559,180.000,YES
CD296,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8349.260,-16088.559,180.000,YES
CD297,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8349.260,-16153.559,180.000,YES
CD298,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8349.260,-16283.559,180.000,YES
CD299,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8349.260,-16218.559,180.000,YES
CD300,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8182.260,-16088.559,180.000,YES
CD301,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8182.260,-16153.559,180.000,YES
CD302,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8182.260,-16218.559,180.000,YES
CD303,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8182.260,-16283.559,180.000,YES
CD305,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8349.260,-15568.559,180.000,YES
CD306,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8349.260,-15633.559,180.000,YES
CD307,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8349.260,-15698.559,180.000,YES
CD308,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8490.260,-15663.969,0.000,YES
CD309,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8490.260,-15728.969,0.000,YES
CD310,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8182.260,-15958.559,180.000,YES
CD311,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8182.260,-15893.559,180.000,YES
CD312,CAP_NP_C0402_1UF/25V/X5R/0402,,,C0402,8868.000,-19660.000,270.000,YES
CD313,CAP_NP_C0402_2200P/50V/X7R/0402,,,C0402,8690.000,-19657.000,270.000,YES
CD314,CAP_NP_C0603_4.7U/10V/X5R/0603,,,C0603,8690.000,-19745.000,90.000,YES
CD315,CAP_NP_C0402_0.1U/25V/X7R/0402,,,C0402,8575.000,-19835.000,180.000,YES
CD316,CAP_NP_C0402_1UF/25V/X5R/0402,,,C0402,8555.000,-19620.000,270.000,NO
CD317,CAP_NP_C0402_1UF/25V/X5R/0402,,,C0402,8595.000,-19588.000,90.000,NO
CD318,CAP_NP_C0402_1UF/25V/X5R/0402,,,C0402,8555.000,-19555.000,90.000,NO
CD319,CAP_NP_C0603_2.2U/16V/X5R/0603,,,C0603,9902.000,-19767.000,0.000,YES
CD320,CAP_NP_C0402_0.1U/25V/X7R/0402,,,C0402,10100.000,-19920.000,270.000,NO
CD321,CAP_NP_C0603_10U/25V/X5R/0603,,,C0603,9785.000,-19894.000,270.000,YES
CD322,CAP_NP_C0805_10UF/25V/X6S/0805,,,C0805,9715.319,-19889.091,90.000,NO
CD323,CAP_NP_C0805_10UF/25V/X6S/0805,,,C0805,9715.000,-19890.000,270.000,YES
CD324,CAP_NP_C0402_3300P/50V/X7R/0402,,,C0402,9777.000,-19897.000,90.000,NO
CD325,CAP_NP_C0402_X_0.1U/25V/X7R/040,,,C0402,10065.000,-19795.000,270.000,NO
CD326,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,10205.000,-19475.000,90.000,YES
CD327,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,9920.000,-19515.000,90.000,YES
CD328,CAP_NP_C0402_0.1U/25V/X7R/0402,,,C0402,9860.000,-19505.000,90.000,YES
CD329,CAP_NP_C0402_1000P/50V/X7R/0402,,,C0402,9725.000,-19800.000,0.000,NO
CD330,CAP_NP_C0603_2.2U/16V/X5R/0603,,,C0603,10900.000,-19775.000,0.000,YES
CD331,CAP_NP_C0402_0.1U/25V/X7R/0402,,,C0402,11095.000,-19899.000,270.000,NO
CD332,CAP_NP_C0603_10U/25V/X5R/0603,,,C0603,10780.000,-19875.000,270.000,YES
CD333,CAP_NP_C0805_10UF/25V/X6S/0805,,,C0805,10715.000,-19895.000,90.000,NO
CD334,CAP_NP_C0805_10UF/25V/X6S/0805,,,C0805,10710.000,-19870.000,270.000,YES
CD335,CAP_NP_C0402_3300P/50V/X7R/0402,,,C0402,10775.000,-19900.000,90.000,NO
CD336,CAP_NP_C0402_X_0.1U/25V/X7R/040,,,C0402,11060.000,-19789.000,270.000,NO
CD337,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,11011.000,-19295.000,90.000,NO
CD338,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,11145.000,-19475.000,90.000,YES
CD339,CAP_NP_C0402_0.1U/25V/X7R/0402,,,C0402,11205.000,-19460.000,90.000,YES
CD340,CAP_NP_C0402_1000P/50V/X7R/0402,,,C0402,10720.000,-19800.000,0.000,NO
CD341,CAP_NP_C0603_2.2U/16V/X5R/0603,,,C0603,10415.000,-19780.000,0.000,YES
CD342,CAP_NP_C0402_0.1U/25V/X7R/0402,,,C0402,10615.000,-19920.000,270.000,NO
CD343,CAP_NP_C0805_10UF/25V/X6S/0805,,,C0805,10235.000,-19870.000,270.000,YES
CD344,CAP_NP_C0603_10U/25V/X5R/0603,,,C0603,10305.000,-19895.000,270.000,YES
CD345,CAP_NP_C0805_10UF/25V/X6S/0805,,,C0805,10230.000,-19895.000,90.000,NO
CD346,CAP_NP_C0402_3300P/50V/X7R/0402,,,C0402,10292.000,-19896.000,90.000,NO
CD347,CAP_NP_C0402_X_0.1U/25V/X7R/040,,,C0402,10580.000,-19790.000,270.000,NO
CD348,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,10270.000,-19300.000,90.000,NO
CD349,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,10641.000,-19294.000,90.000,NO
CD350,CAP_NP_C0402_0.1U/25V/X7R/0402,,,C0402,10265.000,-19465.000,90.000,YES
CD351,CAP_NP_C0402_1000P/50V/X7R/0402,,,C0402,10240.000,-19805.000,0.000,NO
CD352,CAP_NP_C0603_2.2U/16V/X5R/0603,,,C0603,11395.000,-19770.000,0.000,YES
CD353,CAP_NP_C0402_0.1U/25V/X7R/0402,,,C0402,11572.000,-19912.000,270.000,NO
CD354,CAP_NP_C0805_22U/6.3V/X6S/0805,,,C0805,11755.000,-13935.000,90.000,NO
CD355,CAP_NP_C0805_22U/6.3V/X6S/0805,,,C0805,10645.000,-13965.000,90.000,NO
CD356,CAP_NP_C0805_22U/6.3V/X6S/0805,,,C0805,10270.000,-13965.000,90.000,NO
CD357,CAP_NP_C0805_22U/6.3V/X6S/0805,,,C0805,11380.000,-13965.000,90.000,NO
CD358,CAP_NP_C0603_10U/25V/X5R/0603,,,C0603,11290.000,-19880.000,270.000,YES
CD359,CAP_NP_C0805_10UF/25V/X6S/0805,,,C0805,11220.000,-19875.000,270.000,YES
CD360,CAP_NP_C0805_10UF/25V/X6S/0805,,,C0805,11220.000,-19885.000,90.000,NO
CD361,CAP_NP_C0402_3300P/50V/X7R/0402,,,C0402,11280.000,-19885.000,90.000,NO
CD362,CAP_NP_C0603_10U/6.3V/X5R/0603,,,C0603,9900.000,-13965.000,90.000,NO
CD363,CAP_NP_C0603_10U/6.3V/X5R/0603,,,C0603,9895.000,-14360.000,270.000,NO
CD364,CAP_NP_C0603_10U/6.3V/X5R/0603,,,C0603,10640.000,-14255.000,270.000,NO
CD365,CAP_NP_C0603_10U/6.3V/X5R/0603,,,C0603,10270.000,-14240.000,270.000,NO
CD366,CAP_NP_C0402_X_0.1U/25V/X7R/040,,,C0402,11565.000,-19795.000,270.000,NO
CD367,CAP_NP_C0805_22U/6.3V/X6S/0805,,,C0805,11595.000,-19615.000,90.000,YES
CD368,CAP_NP_C0805_22U/6.3V/X6S/0805,,,C0805,11700.319,-19619.091,270.000,NO
CD369,CAP_NP_C0402_0.1U/25V/X7R/0402,,,C0402,11760.000,-19610.000,270.000,NO
CD370,CAP_NP_C1206_220U/4V/X5R/1206,,,C1206,11474.900,-19579.600,90.000,YES
CD371,CAP_NP_C0603_10U/6.3V/X5R/0603,,,C0603,11010.000,-14255.000,270.000,NO
CD372,CAP_NP_C0603_10U/6.3V/X5R/0603,,,C0603,11015.000,-14035.000,90.000,NO
CD373,CAP_NP_C0603_10U/6.3V/X5R/0603,,,C0603,11755.000,-14285.000,270.000,NO
CD374,CAP_NP_C0603_10U/6.3V/X5R/0603,,,C0603,11380.000,-14255.000,270.000,NO
CD375,CAP_NP_C0402_1000P/50V/X7R/0402,,,C0402,11220.000,-19795.000,0.000,NO
CD376,CAPACITOR_POL_EC98-6P3MM-H10MM_,,,EC98-6P3MM-H10MM,9455.000,-19910.000,0.000,NO
CD377,CAPACITOR_POL_EC98-6P3MM-H10MM_,,,EC98-6P3MM-H10MM,11795.000,-19915.000,0.000,NO
CD378,CAP_NP_C0603_10U/6.3V/X5R/0603,,,C0603,8480.000,-16090.000,180.000,NO
CD379,CAP_NP_C0603_10U/6.3V/X5R/0603,,,C0603,8490.000,-16040.000,180.000,NO
CD380,CAP_NP_C0603_10U/6.3V/X5R/0603,,,C0603,8489.260,-15986.969,180.000,NO
CD381,CAP_NP_C0603_10U/6.3V/X5R/0603,,,C0603,8489.260,-15936.969,180.000,NO
CD382,CAPACITOR-3P_SMD_C7343-3P_132_S,,,C7343-3P_132,10387.000,-19534.000,90.000,YES
CD383,CAPACITOR-3P_SMD_C7343-3P_132_S,,,C7343-3P_132,10587.000,-19534.000,90.000,YES
CD384,CAPACITOR-3P_SMD_C7343-3P_132_S,,,C7343-3P_132,11004.000,-19532.000,90.000,YES
CD385,CAPACITOR-3P_SMD_C7343-3P_132_S,,,C7343-3P_132,10060.000,-19550.000,90.000,YES
CD386,CAPACITOR-3P_SMD_C7343-3P_132_S,,,C7343-3P_132,10804.000,-19532.000,90.000,YES
CD387,CAP_NP_C0603_10U/6.3V/X5R/0603,,,C0603,8489.260,-15886.969,180.000,NO
CD388,CAP_NP_C0603_10U/6.3V/X5R/0603,,,C0603,8489.260,-15836.969,180.000,NO
CD389,CAP_NP_C0402_1UF/25V/X5R/0402,,,C0402,7595.000,-19960.000,180.000,NO
CD390,CAP_NP_C0402_2200P/50V/X7R/0402,,,C0402,7515.000,-19745.000,90.000,YES
CD391,CAP_NP_C0603_4.7U/10V/X5R/0603,,,C0603,7345.000,-19605.000,180.000,NO
CD392,CAP_NP_C0402_0.1U/25V/X7R/0402,,,C0402,7215.000,-19550.000,90.000,NO
CD393,CAP_NP_C0402_1UF/25V/X5R/0402,,,C0402,7471.000,-19650.000,90.000,NO
CD394,CAP_NP_C0402_1UF/25V/X5R/0402,,,C0402,7504.681,-19704.000,0.000,NO
CD395,CAP_NP_C0402_1UF/25V/X5R/0402,,,C0402,7531.000,-19650.000,90.000,NO
CD396,CAP_NP_C0603_2.2U/16V/X5R/0603,,,C0603,4749.681,-19763.000,0.000,YES
CD397,CAP_NP_C0402_0.1U/25V/X7R/0402,,,C0402,4823.319,-19985.000,90.000,NO
CD398,CAP_NP_C0805_10UF/25V/X6S/0805,,,C0805,5055.000,-19895.000,270.000,YES
CD399,CAP_NP_C0603_10U/25V/X5R/0603,,,C0603,5125.000,-19895.000,270.000,YES
CD400,CAP_NP_C0805_10UF/25V/X6S/0805,,,C0805,4580.000,-19920.000,270.000,YES
CD401,CAP_NP_C0402_3300P/50V/X7R/0402,,,C0402,5115.000,-19890.000,90.000,NO
CD402,CAP_NP_C0402_X_0.1U/25V/X7R/040,,,C0402,5399.681,-19775.000,270.000,NO
CD403,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,5005.000,-19330.000,90.000,NO
CD404,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,5197.000,-19452.000,90.000,YES
CD405,CAP_NP_C0402_0.1U/25V/X7R/0402,,,C0402,4879.909,-19455.319,90.000,YES
CD406,CAP_NP_C0402_1000P/50V/X7R/0402,,,C0402,4620.000,-19820.000,0.000,NO
CD407,CAP_NP_C0603_2.2U/16V/X5R/0603,,,C0603,5699.681,-19763.000,0.000,YES
CD408,CAP_NP_C0402_0.1U/25V/X7R/0402,,,C0402,5775.319,-19985.000,90.000,NO
CD409,CAP_NP_C0603_10U/25V/X5R/0603,,,C0603,6081.000,-19895.000,270.000,YES
CD410,CAP_NP_C0805_10UF/25V/X6S/0805,,,C0805,6005.000,-19915.000,270.000,YES
CD411,CAP_NP_C0805_10UF/25V/X6S/0805,,,C0805,6005.000,-19915.000,90.000,NO
CD412,CAP_NP_C0402_3300P/50V/X7R/0402,,,C0402,6070.000,-19890.000,90.000,NO
CD413,CAP_NP_C0402_X_0.1U/25V/X7R/040,,,C0402,6351.681,-19775.000,270.000,NO
CD414,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,5750.000,-19315.000,90.000,NO
CD415,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,6114.681,-19330.000,90.000,NO
CD416,CAP_NP_C0402_0.1U/25V/X7R/0402,,,C0402,4924.909,-19455.319,90.000,YES
CD417,CAP_NP_C0402_1000P/50V/X7R/0402,,,C0402,5580.000,-19810.000,0.000,NO
CD418,CAP_NP_C0603_2.2U/16V/X5R/0603,,,C0603,5224.681,-19763.000,0.000,YES
CD419,CAP_NP_C0402_0.1U/25V/X7R/0402,,,C0402,5297.319,-19985.000,90.000,NO
CD420,CAP_NP_C0603_10U/25V/X5R/0603,,,C0603,5605.000,-19905.000,270.000,YES
CD421,CAP_NP_C0805_10UF/25V/X6S/0805,,,C0805,5535.000,-19895.000,270.000,YES
CD422,CAP_NP_C0805_10UF/25V/X6S/0805,,,C0805,5055.000,-19895.000,90.000,NO
CD423,CAP_NP_C0402_3300P/50V/X7R/0402,,,C0402,5594.681,-19890.000,90.000,NO
CD424,CAP_NP_C0402_X_0.1U/25V/X7R/040,,,C0402,5879.681,-19775.000,270.000,NO
CD425,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,5380.000,-19335.000,90.000,NO
CD426,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,5519.909,-19455.319,90.000,YES
CD427,CAP_NP_C0402_0.1U/25V/X7R/0402,,,C0402,6038.319,-19455.000,90.000,YES
CD428,CAP_NP_C0402_1000P/50V/X7R/0402,,,C0402,5095.000,-19810.000,0.000,NO
CD429,CAP_NP_C0603_2.2U/16V/X5R/0603,,,C0603,6179.681,-19763.000,0.000,YES
CD430,CAP_NP_C0402_0.1U/25V/X7R/0402,,,C0402,6255.319,-19985.000,90.000,NO
CD431,CAP_NP_C0805_22U/6.3V/X6S/0805,,,C0805,4635.000,-13945.000,90.000,NO
CD432,CAP_NP_C0805_22U/6.3V/X6S/0805,,,C0805,5005.000,-13935.000,90.000,NO
CD433,CAP_NP_C0805_22U/6.3V/X6S/0805,,,C0805,5375.000,-13920.000,90.000,NO
CD434,CAP_NP_C0805_22U/6.3V/X6S/0805,,,C0805,6115.000,-13940.000,90.000,NO
CD435,CAP_NP_C0805_10UF/25V/X6S/0805,,,C0805,5535.000,-19895.000,90.000,NO
CD436,CAP_NP_C0805_10UF/25V/X6S/0805,,,C0805,4580.000,-19920.000,90.000,NO
CD437,CAP_NP_C0603_10U/25V/X5R/0603,,,C0603,4645.000,-19905.000,270.000,YES
CD438,CAP_NP_C0402_3300P/50V/X7R/0402,,,C0402,4640.000,-19895.000,90.000,NO
CD439,CAP_NP_C0603_10U/6.3V/X5R/0603,,,C0603,4635.000,-14145.000,270.000,NO
CD440,CAP_NP_C0603_10U/6.3V/X5R/0603,,,C0603,5375.000,-14190.000,270.000,NO
CD441,CAP_NP_C0603_10U/6.3V/X5R/0603,,,C0603,6115.000,-14125.000,270.000,NO
CD442,CAP_NP_C0603_10U/6.3V/X5R/0603,,,C0603,6485.000,-14090.000,270.000,NO
CD443,CAP_NP_C0402_X_0.1U/25V/X7R/040,,,C0402,4924.681,-19775.000,270.000,NO
CD444,CAP_NP_C0805_22U/6.3V/X6S/0805,,,C0805,6440.000,-19785.000,0.000,NO
CD445,CAP_NP_C0805_22U/6.3V/X6S/0805,,,C0805,6191.700,-19453.700,0.000,YES
CD446,CAP_NP_C0402_0.1U/25V/X7R/0402,,,C0402,6467.500,-19694.100,180.000,YES
CD447,CAP_NP_C1206_220U/4V/X5R/1206,,,C1206,6210.800,-19641.200,0.000,YES
CD448,CAP_NP_C0603_10U/6.3V/X5R/0603,,,C0603,5750.000,-13940.000,90.000,NO
CD449,CAP_NP_C0603_10U/6.3V/X5R/0603,,,C0603,5750.000,-14120.000,270.000,NO
CD450,CAP_NP_C0603_10U/6.3V/X5R/0603,,,C0603,6485.000,-13975.000,90.000,NO
CD451,CAP_NP_C0603_10U/6.3V/X5R/0603,,,C0603,5005.000,-14145.000,270.000,NO
CD452,CAP_NP_C0402_1000P/50V/X7R/0402,,,C0402,6045.000,-19810.000,0.000,NO
CD453,CAPACITOR_POL_EC98-6P3MM-H10MM_,,,EC98-6P3MM-H10MM,6625.000,-19900.000,0.000,NO
CD454,CAPACITOR_POL_EC98-6P3MM-H10MM_,,,EC98-6P3MM-H10MM,4390.000,-19915.000,270.000,NO
CD455,CAPACITOR-3P_SMD_C7343-3P_132_S,,,C7343-3P_132,5880.909,-19525.319,90.000,YES
CD456,CAPACITOR-3P_SMD_C7343-3P_132_S,,,C7343-3P_132,5664.909,-19525.319,90.000,YES
CD457,CAPACITOR-3P_SMD_C7343-3P_132_S,,,C7343-3P_132,5369.909,-19525.319,90.000,YES
CD458,CAPACITOR-3P_SMD_C7343-3P_132_S,,,C7343-3P_132,5052.000,-19525.000,90.000,YES
CD459,CAPACITOR-3P_SMD_C7343-3P_132_S,,,C7343-3P_132,4757.000,-19525.000,90.000,YES
CD460,CAP_NP_C0603_10U/6.3V/X5R/0603,,,C0603,7895.000,-16034.000,0.000,NO
CD461,CAP_NP_C0603_10U/6.3V/X5R/0603,,,C0603,7905.000,-16088.000,0.000,NO
CD462,CAP_NP_C0603_10U/6.3V/X5R/0603,,,C0603,7896.260,-15981.969,0.000,NO
CD463,CAP_NP_C0603_10U/6.3V/X5R/0603,,,C0603,7893.260,-15881.969,0.000,NO
CD464,CAP_NP_C0603_10U/6.3V/X5R/0603,,,C0603,7896.260,-15931.969,0.000,NO
CD465,CAP_NP_C0603_10U/6.3V/X5R/0603,,,C0603,7893.260,-15831.969,0.000,NO
CD466,CAP_NP_C0603_4.7U/10V/X5R/0603,,,C0603,12498.000,-16447.390,180.000,NO
CD467,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,12282.000,-16340.000,90.000,NO
CD468,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,12250.000,-16615.000,270.000,NO
CD469,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,12325.000,-16615.000,270.000,NO
CD470,CAP_NP_C0402_1000P/50V/X7R/0402,,,C0402,12405.000,-16455.000,0.000,NO
CD471,CAP_NP_C0402_0.1U/25V/X7R/0402,,,C0402,12488.000,-16662.390,180.000,NO
CD472,CAP_NP_C0402_1000P/50V/X7R/0402,,,C0402,12418.000,-16662.390,0.000,NO
CD473,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,10270.681,-16492.000,270.000,NO
CD474,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,12124.681,-16560.000,270.000,NO
CD475,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,10640.831,-16536.118,270.000,NO
CD476,CAP_NP_C0805_47U/4V/X6S/0805,,,C0805,11010.831,-16547.118,270.000,NO
CD477,CAP_NP_C0805_47U/4V/X6S/0805,,,C0805,11381.000,-16563.000,270.000,NO
CD478,CAP_NP_C0805_47U/4V/X6S/0805,,,C0805,11750.681,-16547.000,270.000,NO
CD479,CAP_NP_C0603_4.7U/10V/X5R/0603,,,C0603,4451.610,-19684.000,90.000,NO
CD480,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,4545.000,-19565.000,270.000,NO
CD481,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,4279.000,-19430.000,180.000,NO
CD482,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,4279.000,-19505.000,180.000,NO
CD483,CAP_NP_C0402_1000P/50V/X7R/0402,,,C0402,4441.610,-19594.000,270.000,NO
CD484,CAP_NP_C0402_0.1U/25V/X7R/0402,,,C0402,4239.000,-19696.000,90.000,NO
CD485,CAP_NP_C0402_1000P/50V/X7R/0402,,,C0402,4234.000,-19592.000,270.000,NO
CD486,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,5746.000,-16580.000,270.000,NO
CD487,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,6116.681,-16484.000,90.000,NO
CD488,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,4264.000,-16428.000,90.000,NO
CD489,CAP_NP_C0805_47U/4V/X6S/0805,,,C0805,4637.000,-16579.000,270.000,NO
CD490,CAP_NP_C0805_47U/4V/X6S/0805,,,C0805,5007.000,-16582.000,270.000,NO
CD491,CAP_NP_C0805_47U/4V/X6S/0805,,,C0805,5377.000,-16580.000,270.000,NO
CD492,CAP_NP_C0402_220P/50V/X7R/0402,,,C0402,9398.000,-13132.000,270.000,NO
CD1404,CAP_NP_C0402_0.1U/25V/X7R/0402,,,C0402,9230.000,-13450.000,90.000,NO
CD1405,CAP_NP_C0402_0.1U/25V/X7R/0402,,,C0402,9230.000,-13375.000,270.000,NO
CD1406,CAP_NP_C0603_22U/4V/X6S/0603,,,C0603,7999.000,-18639.000,90.000,YES
CD1407,CAP_NP_C0603_22U/4V/X6S/0603,,,C0603,8615.000,-18641.000,90.000,YES
CD1408,CAP_NP_C0603_22U/4V/X6S/0603,,,C0603,8705.000,-18640.000,90.000,YES
CD1409,CAP_NP_C0603_22U/4V/X6S/0603,,,C0603,9340.000,-18639.000,90.000,YES
CD1410,CAP_NP_C0603_22U/4V/X6S/0603,,,C0603,8354.000,-18639.000,90.000,YES
CD1411,CAP_NP_C0603_22U/4V/X6S/0603,,,C0603,8966.000,-18636.000,90.000,YES
CD1412,CAPACITOR-3P_SMD_C7343-3P_132_S,,,C7343-3P_132,12285.000,-16645.000,90.000,YES
CD1413,CAPACITOR-3P_SMD_C7343-3P_132_S,,,C7343-3P_132,4465.000,-19470.000,180.000,YES
CD1415,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8490.260,-16053.969,0.000,YES
CD1416,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8490.260,-15988.969,0.000,YES
CD1417,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8490.260,-15923.969,0.000,YES
CD1419,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,10641.000,-16673.000,270.000,NO
CD1420,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,8490.260,-15858.969,0.000,YES
CD1421,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,10640.831,-17120.118,270.000,NO
CD1422,CAP_NP_C0805_22U/4V/X6S/0805,,,C0805,11010.831,-17128.118,270.000,NO
